"CIK","COMPANY_NAME","FORM_TYPE","DATE_FILED","EDGAR_LINK","QUARTER","TICKER","SIC","EXCHANGE","HITS","YEAR"
1349929,"CANCER GENETICS  INC","10-K","2015-03-16","edgar/data/1349929/0001349929-15-000004.txt",1,"CGIX","8071","NASDAQ","1",2015
1350102,"Ascent Solar Technologies  Inc ","10-K","2015-03-18","edgar/data/1350102/0001350102-15-000015.txt",1,"ASTI","3674","NASDAQ","1",2015
1350381,"INNERWORKINGS INC","10-K","2015-03-06","edgar/data/1350381/0001144204-15-014602.txt",1,"INWK","2790","NASDAQ","1",2015
1350653,"Alphatec Holdings  Inc ","10-K","2015-02-27","edgar/data/1350653/0001350653-15-000006.txt",1,"ATEC","3841","NASDAQ","1",2015
1351051,"Genesis Healthcare  Inc ","10-K","2015-02-20","edgar/data/1351051/0001351051-15-000014.txt",1,"SKH","8051","NYSE","0",2015
1351285,"ROSETTA STONE INC","10-K","2015-03-16","edgar/data/1351285/0001351285-15-000015.txt",1,"RST","7372","NYSE","0",2015
1351541,"Delek US Holdings  Inc ","10-K","2015-02-26","edgar/data/1351541/0001351541-15-000012.txt",1,"DK","2911","NYSE","1",2015
1352010,"EPAM Systems  Inc ","10-K","2015-03-02","edgar/data/1352010/0001352010-15-000006.txt",1,"EPAM","7371","NYSE","0",2015
1352302,"GeoMet  Inc ","10-K","2015-02-17","edgar/data/1352302/0001104659-15-011382.txt",1,"GMET","1311","OTC","0",2015
1353283,"SPLUNK INC","10-K","2015-03-31","edgar/data/1353283/0001353283-15-000006.txt",1,"SPLK","7372","NASDAQ","1",2015
1353487,"MAGNEGAS CORP","10-K","2015-03-12","edgar/data/1353487/0001144204-15-015519.txt",1,"MNGA","3559","NASDAQ","1",2015
1353970,"China XD Plastics Co Ltd","10-K","2015-03-16","edgar/data/1353970/0001079973-15-000191.txt",1,"CXDC","3086","NASDAQ","1",2015
1354174,"SBT Bancorp  Inc ","10-K","2015-03-26","edgar/data/1354174/0001437749-15-006092.txt",1,"SBTB","6022","OTC","0",2015
1354327,"PGT  Inc ","10-K","2015-03-19","edgar/data/1354327/0001193125-15-098115.txt",1,"PGTI","3442","NASDAQ","1",2015
1354513,"CTC Media  Inc ","10-K","2015-03-05","edgar/data/1354513/0001047469-15-001691.txt",1,"CTCM","4833","NASDAQ","1",2015
1354772,"NORTHEAST COMMUNITY BANCORP INC","10-K","2015-03-31","edgar/data/1354772/0001174947-15-000550.txt",1,"NECB","6035","NASDAQ","1",2015
1355001,"REALOGY GROUP LLC","10-K","2015-02-26","edgar/data/1355001/0001398987-15-000014.txt",1,"H","6531","NYSE","1",2015
1355096,"Liberty Interactive Corp","10-K","2015-02-27","edgar/data/1355096/0001558370-15-000204.txt",1,"LINTA","4841","NASDAQ","0",2015
1355786,"CHICOPEE BANCORP  INC ","10-K","2015-03-12","edgar/data/1355786/0001355786-15-000005.txt",1,"CBNK","6036","NASDAQ","1",2015
1355790,"International Stem Cell CORP","10-K","2015-03-30","edgar/data/1355790/0001564590-15-002078.txt",1,"ISCO","2834","OTC","0",2015
1355839,"Snap Interactive  Inc","10-K","2015-03-05","edgar/data/1355839/0001213900-15-001586.txt",1,"STVI","7389","OTCBB","2",2015
1355848,"Genius Brands International  Inc ","10-K","2015-03-31","edgar/data/1355848/0001019687-15-001223.txt",1,"GNUS","7812","OTCBB","0",2015
1356090,"INTREXON CORP","10-K","2015-03-02","edgar/data/1356090/0001356090-15-000004.txt",1,"XON","8731","NYSE","0",2015
1356104,"Mellanox Technologies  Ltd ","10-K","2015-03-02","edgar/data/1356104/0001047469-15-001439.txt",1,"MLNX","3674","NASDAQ","1",2015
1356564,"Leo Motors  Inc ","10-K","2015-03-31","edgar/data/1356564/0001445866-15-000365.txt",1,"LEOM","3711","OTC","0",2015
1356576,"SUPERNUS PHARMACEUTICALS INC","10-K","2015-03-12","edgar/data/1356576/0001047469-15-002068.txt",1,"SUPN","2834","NASDAQ","1",2015
1356949,"Houston Wire   Cable CO","10-K","2015-03-12","edgar/data/1356949/0001144204-15-015575.txt",1,"HWCC","5063","NASDAQ","1",2015
1357115,"Brekford Corp ","10-K","2015-03-27","edgar/data/1357115/0001354488-15-001372.txt",1,"TTSR","3669","","0",2015
1357204,"DUNKIN BRANDS GROUP  INC ","10-K","2015-02-19","edgar/data/1357204/0001357204-15-000015.txt",1,"DNKN","5810","NASDAQ","2",2015
1357326,"Riverbed Technology  Inc ","10-K","2015-02-13","edgar/data/1357326/0001357326-15-000005.txt",1,"RVBD","3576","NASDAQ","0",2015
1357361,"Atlas America Public  15 2006  B  L P ","10-K","2015-03-31","edgar/data/1357361/0001564590-15-002231.txt",1,"ATLS","1311","NYSE","1",2015
1357371,"Breitburn Energy Partners LP","10-K","2015-03-02","edgar/data/1357371/0001357371-15-000063.txt",1,"BBEP","1311","NASDAQ","3",2015
1357459,"Neuralstem  Inc ","10-K","2015-03-16","edgar/data/1357459/0001144204-15-016085.txt",1,"CUR","2836","NYSE MKT","0",2015
1357615,"KBR  INC ","10-K","2015-02-27","edgar/data/1357615/0001357615-15-000027.txt",1,"KBR","1600","NYSE","0",2015
1357671,"Great Plains Holdings  Inc ","10-K","2015-03-19","edgar/data/1357671/0001096906-15-000268.txt",1,"GTPH","3080","OTC","0",2015
1357878,"PEPTIDE TECHNOLOGIES  INC ","10-K","2015-03-03","edgar/data/1357878/0001472375-15-000062.txt",1,"PEPT","7389","OTC","0",2015
1358071,"CONCHO RESOURCES INC","10-K","2015-02-26","edgar/data/1358071/0001358071-15-000005.txt",1,"CXO","1311","NYSE","0",2015
1358190,"Orient Paper Inc ","10-K","2015-03-25","edgar/data/1358190/0001213900-15-002051.txt",1,"ORPN","2670","NYSE","3",2015
1358356,"Porter Bancorp  Inc ","10-K","2015-03-30","edgar/data/1358356/0001193125-15-111775.txt",1,"PBIB","6021","NASDAQ","1",2015
1358403,"BELLICUM PHARMACEUTICALS  INC","10-K","2015-03-20","edgar/data/1358403/0001564590-15-001868.txt",1,"BLCM"," INC","2834","NASDAQ",2015
1358483,"Everyday Health  Inc ","10-K","2015-03-05","edgar/data/1358483/0000930413-15-001046.txt",1,"EVDY"," Inc.","7374","",2015
1358831,"LEGACY RESERVES LP","10-K","2015-02-27","edgar/data/1358831/0001358831-15-000006.txt",1,"LGCY","1311","NASDAQ","1",2015
1359555,"Pendrell Corp","10-K","2015-03-06","edgar/data/1359555/0001193125-15-081000.txt",1,"PCO","6794","NASDAQ","1",2015
1359841,"Hanesbrands Inc ","10-K","2015-02-06","edgar/data/1359841/0001359841-15-000039.txt",1,"HBI","5600","NYSE","2",2015
1359931,"PROTEON THERAPEUTICS INC","10-K","2015-03-20","edgar/data/1359931/0001171843-15-001528.txt",1,"PRTO","2836","NASDAQ","1",2015
1360214,"Imprimis Pharmaceuticals  Inc ","10-K","2015-03-12","edgar/data/1360214/0001493152-15-000811.txt",1,"IMMY","2834","NASDAQ","1",2015
1360530,"Vitamin Shoppe  Inc ","10-K","2015-02-24","edgar/data/1360530/0001193125-15-060108.txt",1,"VSI","5400","NYSE","4",2015
1360604,"HEALTHCARE TRUST OF AMERICA  INC ","10-K","2015-02-23","edgar/data/1360604/0001360604-15-000010.txt",1,"HTA"," INC.","6798","NYSE",2015
1360683,"TALMER BANCORP  INC ","10-K","2015-03-26","edgar/data/1360683/0001047469-15-002813.txt",1,"TLMR"," INC.","6021","NASDAQ",2015
1360886,"OSIRIS THERAPEUTICS  INC ","10-K","2015-03-20","edgar/data/1360886/0001047469-15-002532.txt",1,"OSIR","2836","NASDAQ","1",2015
1360901,"Evercore Partners Inc ","10-K","2015-02-27","edgar/data/1360901/0001360901-15-000004.txt",1,"EVR","6282","NYSE","0",2015
1361113,"VARONIS SYSTEMS INC","10-K","2015-02-19","edgar/data/1361113/0001193125-15-054287.txt",1,"VRNS","7372","","1",2015
1361248,"TETRALOGIC PHARMACEUTICALS CORP","10-K","2015-02-26","edgar/data/1361248/0001558370-15-000186.txt",1,"TLOG","2834","NASDAQ","1",2015
1361470,"MAVENIR SYSTEMS INC","10-K","2015-03-03","edgar/data/1361470/0001361470-15-000018.txt",1,"MVNR","3576","NYSE","0",2015
1361538,"Primoris Services Corp","10-K","2015-03-16","edgar/data/1361538/0001104659-15-020037.txt",1,"PRIM","1623","NASDAQ","1",2015
1361540,"GLOBALINK  LTD ","10-K","2015-03-30","edgar/data/1361540/0001014897-15-000082.txt",1,"GOBK","7389","OTC","0",2015
1361658,"WYNDHAM WORLDWIDE CORP","10-K","2015-02-13","edgar/data/1361658/0001361658-15-000004.txt",1,"WYN","7011","NYSE","0",2015
1361937,"EV Energy Partners  LP","10-K","2015-03-02","edgar/data/1361937/0001144204-15-013000.txt",1,"EVEP","1311","NASDAQ","3",2015
1361983,"ORBCOMM Inc ","10-K","2015-03-16","edgar/data/1361983/0001193125-15-091652.txt",1,"ORBC","4899","NASDAQ","1",2015
1362004,"ICF International  Inc ","10-K","2015-02-27","edgar/data/1362004/0001437749-15-003683.txt",1,"ICFI","8742","NASDAQ","1",2015
1362468,"Allegiant Travel CO","10-K","2015-02-26","edgar/data/1362468/0001362468-15-000009.txt",1,"ALGT","4512","NASDAQ","2",2015
1362705,"Sanchez Production Partners LLC","10-K","2015-03-05","edgar/data/1362705/0001362705-15-000010.txt",1,"CEP","1311","NYSE MKT","0",2015
1362925,"Planet Payment Inc","10-K","2015-03-11","edgar/data/1362925/0001047469-15-001981.txt",1,"PLPM","7389","NASDAQ","1",2015
1362988,"Aircastle LTD","10-K","2015-02-19","edgar/data/1362988/0001362988-15-000003.txt",1,"AYR","7359","NYSE","0",2015
1363343,"USA Zhimingde International Group Corp","10-K","2015-02-11","edgar/data/1363343/0001387131-15-000489.txt",1,"MAQC","6770","","0",2015
1363829,"Enstar Group LTD","10-K","2015-03-02","edgar/data/1363829/0001193125-15-073296.txt",1,"ESGR","6331","NASDAQ","1",2015
1363851,"Catamaran Corp","10-K","2015-03-02","edgar/data/1363851/0001363851-15-000013.txt",1,"SXCI","6411","","0",2015
1363958,"WESTERN CAPITAL RESOURCES  INC ","10-K","2015-03-31","edgar/data/1363958/0001144204-15-019914.txt",1,"URON","6141","","0",2015
1364099,"Innophos Holdings  Inc ","10-K","2015-02-19","edgar/data/1364099/0001364099-15-000006.txt",1,"IPHS","5160","NASDAQ","1",2015
1364250,"Douglas Emmett Inc","10-K","2015-02-27","edgar/data/1364250/0001364250-15-000007.txt",1,"DEI","6798","NYSE","0",2015
1364541,"EAGLE ROCK ENERGY PARTNERS L P","10-K","2015-03-02","edgar/data/1364541/0001364541-15-000017.txt",1,"EROC","1311","NASDAQ","1",2015
1364742,"BlackRock Inc ","10-K","2015-02-27","edgar/data/1364742/0001193125-15-069955.txt",1,"BLK","6211","NYSE","0",2015
1364856,"Monarch Financial Holdings  Inc ","10-K","2015-03-13","edgar/data/1364856/0001364856-15-000010.txt",1,"MNRK","6022","NASDAQ","1",2015
1364885,"Spirit AeroSystems Holdings  Inc ","10-K","2015-02-13","edgar/data/1364885/0001628280-15-000760.txt",1,"SPR","3728","NYSE","1",2015
1364954,"CHEGG  INC","10-K","2015-03-06","edgar/data/1364954/0001364954-15-000009.txt",1,"CHGG","8200","NYSE","0",2015
1364962,"IMPERVA INC","10-K","2015-03-02","edgar/data/1364962/0001193125-15-073203.txt",1,"IMPV","7372","NYSE","0",2015
1365038,"DEMAND MEDIA INC ","10-K","2015-03-16","edgar/data/1365038/0001564590-15-001730.txt",1,"DMD","7374","NYSE","1",2015
1365101,"Primo Water Corp","10-K","2015-03-16","edgar/data/1365101/0001140361-15-011958.txt",1,"PRMW","5141","NASDAQ","1",2015
1365135,"Western Union CO","10-K","2015-02-20","edgar/data/1365135/0001365135-15-000008.txt",1,"WU","7389","NYSE","0",2015
1365216,"Sucampo Pharmaceuticals  Inc ","10-K","2015-03-09","edgar/data/1365216/0001171843-15-001318.txt",1,"SCMP","2834","NASDAQ","1",2015
1365555,"Amtrust Financial Services  Inc ","10-K","2015-03-02","edgar/data/1365555/0001365555-15-000048.txt",1,"AFSI","6331","NASDAQ","1",2015
1365916,"AMYRIS  INC ","10-K","2015-03-31","edgar/data/1365916/0001365916-15-000007.txt",1,"AMRS","2860","NASDAQ","1",2015
1365997,"Bank of the Carolinas CORP","10-K","2015-03-31","edgar/data/1365997/0001193125-15-114068.txt",1,"BCAR","6021","OTC","0",2015
1366246,"GLU MOBILE INC","10-K","2015-03-13","edgar/data/1366246/0001558370-15-000352.txt",1,"GLUU","7371","NASDAQ","1",2015
1366340,"FINJAN HOLDINGS  INC ","10-K","2015-03-11","edgar/data/1366340/0001193805-15-000357.txt",1,"COIN","2870","NASDAQ","0",2015
1366367,"YADKIN FINANCIAL Corp","10-K","2015-03-13","edgar/data/1366367/0001366367-15-000011.txt",1,"YDKN","6022","NASDAQ","0",2015
1366684,"HOMEAWAY INC","10-K","2015-02-25","edgar/data/1366684/0001193125-15-062554.txt",1,"AWAY","7374","NASDAQ","1",2015
1366868,"Globalstar  Inc ","10-K","2015-03-02","edgar/data/1366868/0001366868-15-000011.txt",1,"GSAT","4899","OTC","2",2015
1367064,"EXTERRAN PARTNERS  L P ","10-K","2015-02-26","edgar/data/1367064/0001104659-15-014357.txt",1,"EXLP","4922","NASDAQ","1",2015
1367311,"DAKOTA PLAINS HOLDINGS  INC ","10-K","2015-03-16","edgar/data/1367311/0000897101-15-000336.txt",1,"DAKP","5171","OTCBB","0",2015
1367644,"Emergent BioSolutions Inc ","10-K","2015-03-06","edgar/data/1367644/0001367644-15-000016.txt",1,"EBS","2834","NYSE","0",2015
1367920,"CONCERT PHARMACEUTICALS  INC ","10-K","2015-03-02","edgar/data/1367920/0001193125-15-073586.txt",1,"CNCE"," INC.","2834","NASDAQ",2015
1368148,"ATHERSYS  INC   NEW","10-K","2015-03-12","edgar/data/1368148/0001193125-15-089411.txt",1,"ATHX"," INC / NEW","2834","",2015
1368265,"Clean Energy Fuels Corp ","10-K","2015-02-26","edgar/data/1368265/0001047469-15-001290.txt",1,"CLNE","4932","NASDAQ","1",2015
1368308,"Highpower International  Inc ","10-K","2015-03-30","edgar/data/1368308/0001144204-15-019415.txt",1,"HPJ","3690","NASDAQ","1",2015
1368365,"Remark Media  Inc ","10-K","2015-03-31","edgar/data/1368365/0001368365-15-000002.txt",1,"HSWI","4899","NASDAQ","0",2015
1368514,"ADMA BIOLOGICS  INC ","10-K","2015-03-09","edgar/data/1368514/0001193805-15-000352.txt",1,"ADMA"," INC.","2836","OTC BB",2015
1368761,"Start Scientific  Inc ","10-K","2015-03-26","edgar/data/1368761/0001391609-15-000064.txt",1,"STSC","7373","OTC","0",2015
1368993,"WaferGen Bio systems  Inc ","10-K","2015-03-17","edgar/data/1368993/0001368993-15-000007.txt",1,"WGBS","3826","OTC","1",2015
1369568,"CATALYST PHARMACEUTICAL PARTNERS  INC ","10-K","2015-03-13","edgar/data/1369568/0001193125-15-091323.txt",1,"CPRX","2834","NASDAQ","1",2015
1369786,"Sagent Pharmaceuticals  Inc ","10-K","2015-03-16","edgar/data/1369786/0001193125-15-093810.txt",1,"SGNT","2834","NASDAQ","1",2015
1369817,"OneBeacon Insurance Group  Ltd ","10-K","2015-02-27","edgar/data/1369817/0001369817-15-000015.txt",1,"OB"," Ltd.","6331","NYSE",2015
1369868,"China Biologic Products  Inc ","10-K","2015-03-04","edgar/data/1369868/0001144204-15-013977.txt",1,"CBPO","2836","NASDAQ","1",2015
1370030,"Bio AMD Inc ","10-K","2015-03-30","edgar/data/1370030/0001185185-15-000675.txt",1,"MLBU","1000","","0",2015
1370450,"Willdan Group  Inc ","10-K","2015-03-31","edgar/data/1370450/0001047469-15-003021.txt",1,"WLDN","8711","NASDAQ","1",2015
1370489,"Bluefire Renewables  Inc ","10-K","2015-03-30","edgar/data/1370489/0001493152-15-001061.txt",1,"BFRE","2860","OTCBB","0",2015
1370755,"TCP Capital Corp ","10-K","2015-03-10","edgar/data/1370755/0001144204-15-014972.txt",1,"TCPC","","NASDAQ","0",2015
1370880,"FireEye  Inc ","10-K","2015-03-02","edgar/data/1370880/0001628280-15-001370.txt",1,"FEYE","3577","NASDAQ","6",2015
1370946,"Owens Corning","10-K","2015-02-11","edgar/data/1370946/0001370946-15-000061.txt",1,"OC","3290","NYSE","0",2015
1371128,"BioSolar Inc","10-K","2015-03-23","edgar/data/1371128/0001445866-15-000267.txt",1,"BSRC","3081","OTC","0",2015
1371217,"EnteroMedics Inc","10-K","2015-03-13","edgar/data/1371217/0001193125-15-091468.txt",1,"ETRM","3845","NASDAQ","1",2015
1371285,"TRUPANION INC ","10-K","2015-02-24","edgar/data/1371285/0001371285-15-000006.txt",1,"TRUP","6324","","1",2015
1371446,"FBR   Co ","10-K","2015-03-16","edgar/data/1371446/0001564590-15-001743.txt",1,"FBRC","6211","NASDAQ","1",2015
1371489,"Information Services Group Inc ","10-K","2015-03-13","edgar/data/1371489/0001047469-15-002152.txt",1,"III","8742","NASDAQ","1",2015
1371782,"MV Oil Trust","10-K","2015-03-12","edgar/data/1371782/0001047469-15-002072.txt",1,"MVO","1311","NYSE","0",2015
1372020,"Great Lakes Dredge   Dock CORP","10-K","2015-03-06","edgar/data/1372020/0001193125-15-081253.txt",1,"GLDD","1600","NASDAQ","1",2015
1372299,"HISTOGENICS CORP","10-K","2015-03-27","edgar/data/1372299/0001193125-15-109659.txt",1,"HSGX","3842","NASDAQ","1",2015
1372375,"Millennial Media Inc ","10-K","2015-03-11","edgar/data/1372375/0001558370-15-000307.txt",1,"MM","7311","NYSE","1",2015
1372414,"AEROHIVE NETWORKS  INC","10-K","2015-03-17","edgar/data/1372414/0001628280-15-001824.txt",1,"HIVE"," INC","7373","NYSE",2015
1372612,"BOX INC","10-K","2015-03-30","edgar/data/1372612/0001193125-15-112029.txt",1,"BOX","7372","","0",2015
1372807,"KCAP Financial  Inc ","10-K","2015-03-31","edgar/data/1372807/0001144204-15-019659.txt",1,"KCAP","","NASDAQ","0",2015
1373444,"iTalk Inc ","10-K","2015-01-05","edgar/data/1373444/0001354488-15-000036.txt",1,"TALK","4813","OTC","0",2015
1373525,"FIRST CAPITAL BANCORP  INC ","10-K","2015-03-27","edgar/data/1373525/0001373525-15-000004.txt",1,"FCVA","6022","NASDAQ","1",2015
1373561,"NewStar Financial  Inc ","10-K","2015-03-04","edgar/data/1373561/0001373561-15-000014.txt",1,"NEWS","6172","NASDAQ","1",2015
1373670,"Green Brick Partners  Inc ","10-K","2015-03-31","edgar/data/1373670/0001373670-15-000015.txt",1,"BIOF","2860","NASDAQ","0",2015
1373707,"TETRAPHASE PHARMACEUTICALS INC","10-K","2015-03-06","edgar/data/1373707/0001193125-15-081060.txt",1,"TTPH","2834","NASDAQ","1",2015
1373715,"ServiceNow  Inc ","10-K","2015-02-27","edgar/data/1373715/0001373715-15-000067.txt",1,"NOW","7372","NYSE","1",2015
1373835,"Spectra Energy Corp ","10-K","2015-02-27","edgar/data/1373835/0001373835-15-000003.txt",1,"SE","4923","NYSE","2",2015
1373988,"Essex Rental Corp ","10-K","2015-03-31","edgar/data/1373988/0001373988-15-000038.txt",1,"ESSX","7350","NASDAQ","1",2015
1374128,"ENTELLUS MEDICAL INC","10-K","2015-03-19","edgar/data/1374128/0001193125-15-098667.txt",1,"ENTL","3841","","1",2015
1374310,"CBOE Holdings  Inc ","10-K","2015-02-20","edgar/data/1374310/0001374310-15-000005.txt",1,"CBOE","6200","NASDAQ","2",2015
1374328,"FITLIFE BRANDS  INC ","10-K","2015-03-31","edgar/data/1374328/0001415889-15-001158.txt",1,"FTLF","2833","OTC","0",2015
1374535,"Altra Industrial Motion Corp ","10-K","2015-02-26","edgar/data/1374535/0001374535-15-000032.txt",1,"AIMC","3569","NASDAQ","1",2015
1374985,"Atlas Resources Public  16 2007  A  L P ","10-K","2015-03-31","edgar/data/1374985/0001564590-15-002228.txt",1,"ATLS","1311","NYSE","1",2015
1375151,"ZOGENIX  INC ","10-K","2015-03-11","edgar/data/1375151/0001375151-15-000004.txt",1,"ZGNX","2834","NASDAQ","1",2015
1375195,"3DICON CORP","10-K","2015-03-31","edgar/data/1375195/0001144204-15-019975.txt",1,"TDCP","3669","OTC","1",2015
1375205,"UR ENERGY INC","10-K","2015-03-02","edgar/data/1375205/0001558370-15-000251.txt",1,"URG","1040","NYSE MKT","0",2015
1375557,"Guidance Software  Inc ","10-K","2015-02-24","edgar/data/1375557/0001104659-15-013463.txt",1,"GUID","7372","NASDAQ","1",2015
1375686,"THT Heat Transfer Technology  Inc ","10-K","2015-03-31","edgar/data/1375686/0001062993-15-001673.txt",1,"THTI","3443","NASDAQ","1",2015
1375796,"TREMOR VIDEO INC ","10-K","2015-03-16","edgar/data/1375796/0001104659-15-019720.txt",1,"TRMR","7311","NYSE","1",2015
1376139,"CVR ENERGY INC","10-K","2015-02-20","edgar/data/1376139/0001376139-15-000012.txt",1,"CVI","2911","NYSE","0",2015
1376227,"United States Natural Gas Fund  LP","10-K","2015-03-02","edgar/data/1376227/0001144204-15-013244.txt",1,"UNG","6221","NYSE ARCA","0",2015
1376339,"MIMEDX GROUP  INC ","10-K","2015-03-13","edgar/data/1376339/0001376339-15-000040.txt",1,"MDXG","3841","NASDAQ","1",2015
1376610,"Allied Nevada Gold Corp ","10-K","2015-03-27","edgar/data/1376610/0001376610-15-000004.txt",1,"ANV","1040","NYSE MKT","0",2015
1377013,"TIME WARNER CABLE INC ","10-K","2015-02-13","edgar/data/1377013/0001193125-15-048927.txt",1,"TWC","4841","NYSE","1",2015
1377149,"CareView Communications Inc","10-K","2015-03-31","edgar/data/1377149/0001387131-15-001126.txt",1,"CRVW","3663","OTCBB","0",2015
1377630,"National CineMedia  Inc ","10-K","2015-02-27","edgar/data/1377630/0001193125-15-070277.txt",1,"NCMI","7310","NASDAQ","2",2015
1378453,"TRAVELCENTERS OF AMERICA LLC","10-K","2015-03-13","edgar/data/1378453/0001047469-15-002130.txt",1,"TA","5500","NYSE","0",2015
1378624,"Cellular Biomedicine Group  Inc ","10-K","2015-03-31","edgar/data/1378624/0001354488-15-001428.txt",1,"CBMG","6199","OTC","1",2015
1378706,"AMERICAN DG ENERGY INC","10-K","2015-03-31","edgar/data/1378706/0001378706-15-000003.txt",1,"ADGE","4900","NYSE MKT","0",2015
1378946,"Peoples United Financial  Inc ","10-K","2015-03-02","edgar/data/1378946/0001193125-15-073217.txt",1,"PBCT","6035","NASDAQ","2",2015
1378950,"U S  Auto Parts Network  Inc ","10-K","2015-03-20","edgar/data/1378950/0001378950-15-000019.txt",1,"PRTS","5531","NASDAQ","1",2015
1379041,"Employers Holdings  Inc ","10-K","2015-02-19","edgar/data/1379041/0001379041-15-000005.txt",1,"EIG","6331","NYSE","0",2015
1379606,"GreenHaven Continuous Commodity Index Fund","10-K","2015-03-06","edgar/data/1379606/0001571049-15-001742.txt",1,"GCC","6221","NYSE ARCA","0",2015
1379661,"Targa Resources Partners LP","10-K","2015-02-17","edgar/data/1379661/0001140361-15-006701.txt",1,"NGLS","4922","NYSE","0",2015
1379763,"Atlas America Series 27 2006 L P ","10-K","2015-03-31","edgar/data/1379763/0001564590-15-002247.txt",1,"ATLS","1311","NYSE","1",2015
