ticker,name,lastsale,marketcap,ipoyear,sector,industry
ULBI,Ultralife Corporation,9.55,152080000.0,1992.0,Miscellaneous,Industrial Machinery/Components
UMBF,UMB Financial Corporation,76.96,3850000000.0,,Finance,Major Banks
UMPQ,Umpqua Holdings Corporation,22.58,4970000000.0,,Finance,Savings Institutions
UNAM,Unico American Corporation,7.8,41400000.0,,Finance,Property-Casualty Insurers
UBSH,Union Bankshares Corporation,39.43,2600000000.0,,Finance,Major Banks
UNB,"Union Bankshares, Inc.",52.3,233550000.0,,Finance,Major Banks
QURE,uniQure N.V.,39.49,1460000000.0,2014.0,Health Care,Major Pharmaceuticals
UBCP,"United Bancorp, Inc.",13.305,73900000.0,,Finance,Major Banks
UBOH,"United Bancshares, Inc.",22.5,73530000.0,,Finance,Major Banks
UBSI,"United Bankshares, Inc.",36.6,3850000000.0,,Finance,Major Banks
UCBA,United Community Bancorp,27.7,116830000.0,,Finance,Savings Institutions
UCBI,"United Community Banks, Inc.",30.92,2450000000.0,,Finance,Major Banks
UCFC,United Community Financial Corp.,11.05,551540000.0,,Finance,Banks
UBNK,"United Financial Bancorp, Inc. ",17.74,904590000.0,,Finance,Banks
UFCS,"United Fire Group, Inc",55.61,1390000000.0,,Finance,Property-Casualty Insurers
UIHC,United Insurance Holdings Corp.,19.66,840390000.0,,Finance,Property-Casualty Insurers
UNFI,"United Natural Foods, Inc.",42.87,2160000000.0,1996.0,Consumer Non-Durables,Food Distributors
UBFO,United Security Bancshares,11.35,191800000.0,,Finance,Major Banks
USLM,"United States Lime & Minerals, Inc.",82.8,463070000.0,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
UTHR,United Therapeutics Corporation,116.41,5070000000.0,1999.0,Health Care,Major Pharmaceuticals
UG,"United-Guardian, Inc.",19.7,90510000.0,,Consumer Non-Durables,Package Goods/Cosmetics
UNIT,Uniti Group Inc.,20.31,3570000000.0,,Consumer Services,Real Estate Investment Trusts
UNTY,"Unity Bancorp, Inc.",23.6,252740000.0,,Finance,Major Banks
UBX,"Unity Biotechnology, Inc.",14.86,628780000.0,2018.0,Health Care,Major Pharmaceuticals
OLED,Universal Display Corporation,83.55,3930000000.0,,Capital Goods,Electrical Products
UEIC,Universal Electronics Inc.,33.2,468970000.0,1993.0,Consumer Non-Durables,Consumer Electronics/Appliances
UFPI,"Universal Forest Products, Inc.",37.35,2300000000.0,1993.0,Basic Industries,Forest Products
ULH,"Universal Logistics Holdings, Inc.",26.7,758140000.0,,Transportation,Trucking Freight/Courier Services
USAP,"Universal Stainless & Alloy Products, Inc.",23.37,202700000.0,1994.0,Basic Industries,Steel/Iron Ore
UVSP,Univest Corporation of Pennsylvania,28.2,829270000.0,,Finance,Major Banks
UMRX,Unum Therapeutics Inc.,14.72,439230000.0,2018.0,Health Care,Major Pharmaceuticals
UPLD,"Upland Software, Inc.",34.76,748470000.0,2014.0,Technology,Computer Software: Prepackaged Software
UONE,"Urban One, Inc. ",3.25,157740000.0,,Consumer Services,Broadcasting
UONEK,"Urban One, Inc. ",2.1,101920000.0,,Consumer Services,Broadcasting
URBN,"Urban Outfitters, Inc.",46.4,5050000000.0,1993.0,Consumer Services,Clothing/Shoe/Accessory Stores
URGN,UroGen Pharma Ltd.,51.7,800000000.0,2017.0,Health Care,Major Pharmaceuticals
ECOL,"US Ecology, Inc.",65.3,1430000000.0,,Public Utilities,Environmental Services
USAT,"USA Technologies, Inc.",13.55,727230000.0,,Miscellaneous,Office Equipment/Supplies/Services
USATP,"USA Technologies, Inc.",27.77,12360000.0,,Miscellaneous,Office Equipment/Supplies/Services
USAK,"USA Truck, Inc.",23.3,194380000.0,1992.0,Transportation,Trucking Freight/Courier Services
UTMD,"Utah Medical Products, Inc.",112.0,417820000.0,,Health Care,Medical/Dental Instruments
UTSI,UTStarcom Holdings Corp,4.02,144290000.0,2000.0,Consumer Durables,Telecommunications Equipment
UXIN,Uxin Limited,8.5,2490000000.0,2018.0,Miscellaneous,Business Services
VLRX,"Valeritas Holdings, Inc.",1.3501,33340000.0,,Health Care,Medical/Dental Instruments
VALX,Validea Market Legends ETF,29.1999,24820000.0,,,
VALU,"Value Line, Inc.",23.5,227910000.0,1983.0,Finance,Investment Managers
VNDA,Vanda Pharmaceuticals Inc.,19.125,996620000.0,2006.0,Health Care,Major Pharmaceuticals
BBH,VanEck Vectors Biotech ETF,120.67,409860000.0,,,
GNRX,VanEck Vectors Generic Drugs ETF,24.7,3710000.0,,,
PPH,VanEck Vectors Pharmaceutical ETF,59.24,277730000.0,,,
VWOB,Vanguard Emerging Markets Government Bond ETF,75.28,1010000000.0,,,
VNQI,Vanguard Global ex-U.S. Real Estate ETF,57.76,5990000000.0,,,
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,83.47,18620000000.0,,,
VGIT,Vanguard Intermediate-Term Treasury ETF,62.58,2270000000.0,,,
VIGI,Vanguard International Dividend Appreciation ETF,64.32,908430000.0,,,
VYMI,Vanguard International High Dividend Yield ETF,61.94,948120000.0,,,
VCLT,Vanguard Long-Term Corporate Bond ETF,87.78,2190000000.0,,,
VGLT,Vanguard Long-Treasury ETF,74.93,626960000.0,,,
VMBS,Vanguard Mortgage-Backed Securities ETF,51.34,6750000000.0,,,
VONE,Vanguard Russell 1000 ETF,124.6,900240000.0,,,
VONG,Vanguard Russell 1000 Growth ETF,146.81,1850000000.0,,,
VONV,Vanguard Russell 1000 Value ETF,105.42,1370000000.0,,,
VTWO,Vanguard Russell 2000 ETF,132.48,1550000000.0,,,
VTWG,Vanguard Russell 2000 Growth ETF,150.07,300140000.0,,,
VTWV,Vanguard Russell 2000 Value ETF,115.55,205100000.0,,,
VTHR,Vanguard Russell 3000 ETF,125.82,386900000.0,,,
VCSH,Vanguard Short-Term Corporate Bond ETF,77.97,20960000000.0,,,
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,48.87,5100000000.0,,,
VGSH,Vanguard Short-Term Treasury ETF,59.84,2520000000.0,,,
VTC,Vanguard Total Corporate Bond ETF,81.0233,50640000.0,,,
BNDX,Vanguard Total International Bond ETF,54.73,11280000000.0,,,
VXUS,Vanguard Total International Stock ETF,53.65,11000000000.0,,,
VEAC,Vantage Energy Acquisition Corp.,9.88,156390000.0,2017.0,Finance,Business Services
VEACU,Vantage Energy Acquisition Corp.,10.41,,2017.0,Finance,Business Services
VEACW,Vantage Energy Acquisition Corp.,1.3,,2017.0,Finance,Business Services
VREX,Varex Imaging Corporation,37.62,1430000000.0,,Capital Goods,Industrial Machinery/Components
VRNS,"Varonis Systems, Inc.",76.05,2190000000.0,2014.0,Technology,Computer Software: Prepackaged Software
VBLT,Vascular Biogenics Ltd.,2.15,64280000.0,2014.0,Health Care,Major Pharmaceuticals
VXRT,"Vaxart, Inc.",3.02,21570000.0,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VBIV,"VBI Vaccines, Inc.",2.71,174020000.0,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VTIQ,VectoIQ Acquisition Corp.,9.58,,2018.0,Finance,Business Services
VTIQU,VectoIQ Acquisition Corp.,10.0653,,2018.0,Finance,Business Services
VTIQW,VectoIQ Acquisition Corp.,0.51,,2018.0,Finance,Business Services
VECO,Veeco Instruments Inc.,14.6,710900000.0,1994.0,Technology,Industrial Machinery/Components
VEON,VEON Ltd.,2.71,4760000000.0,,Public Utilities,Telecommunications Equipment
VRA,"Vera Bradley, Inc.",14.06,498240000.0,2010.0,Consumer Non-Durables,Apparel
VCYT,"Veracyte, Inc.",9.94,341400000.0,2013.0,Health Care,Medical Specialities
VSTM,"Verastem, Inc.",7.02,465090000.0,2012.0,Health Care,Major Pharmaceuticals
VCEL,Vericel Corporation,9.9,363150000.0,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VRNT,Verint Systems Inc.,44.55,2850000000.0,2002.0,Technology,EDP Services
VRSN,"VeriSign, Inc.",138.66,17070000000.0,1998.0,Technology,EDP Services
VRSK,"Verisk Analytics, Inc.",107.73,17800000000.0,2009.0,Technology,EDP Services
VBTX,"Veritex Holdings, Inc.",32.02,773240000.0,2014.0,Finance,Major Banks
VERI,"Veritone, Inc.",17.99,324660000.0,2017.0,Technology,EDP Services
VRML,"Vermillion, Inc.",0.7901,55340000.0,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VRNA,Verona Pharma plc,14.069,184690000.0,2017.0,Health Care,Major Pharmaceuticals
VRCA,Verrica Pharmaceuticals Inc.,19.65,490200000.0,2018.0,Health Care,Major Pharmaceuticals
VSAR,"Versartis, Inc.",2.05,73970000.0,2014.0,Health Care,Major Pharmaceuticals
VTNR,"Vertex Energy, Inc",1.0369,34590000.0,,Energy,Integrated oil Companies
VRTX,Vertex Pharmaceuticals Incorporated,167.73,42740000000.0,1991.0,Health Care,Major Pharmaceuticals
VERU,Veru Inc.,1.95,104350000.0,,Basic Industries,Specialty Chemicals
VIA,Viacom Inc.,34.45,13860000000.0,,Consumer Services,Television Services
VIAB,Viacom Inc.,29.01,10080000000.0,,Consumer Services,Television Services
VSAT,"ViaSat, Inc.",65.07,3830000000.0,1996.0,Technology,Radio And Television Broadcasting And Communications Equipment
VIAV,Viavi Solutions Inc.,10.01,2270000000.0,,Technology,Semiconductors
VICL,Vical Incorporated,1.185,25850000.0,1993.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VICR,Vicor Corporation,44.1,1740000000.0,,Capital Goods,Industrial Machinery/Components
VCTR,"Victory Capital Holdings, Inc.",10.74,729790000.0,2018.0,Finance,Investment Managers
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,33.42,,,,
VSDA,VictoryShares Dividend Accelerator ETF,28.52,,,,
CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,23.901999999999997,,,,
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,26.59,,,,
CID,VictoryShares International High Div Volatility Wtd ETF,34.0552,,,,
CIL,VictoryShares International Volatility Wtd ETF,39.0717,,,,
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,49.325,34530000.0,,,
CFA,VictoryShares US 500 Volatility Wtd ETF,49.365,9870000.0,,,
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,48.11,26460000.0,,,
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,46.32899999999999,30110000.0,,,
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,44.995,,,,
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,27.58,,,,
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,46.593,,,,
CSA,VictoryShares US Small Cap Volatility Wtd ETF,49.28,2530000000.0,,,
VRAY,"ViewRay, Inc.",7.85,589410000.0,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VKTX,"Viking Therapeutics, Inc.",10.12,602730000.0,2015.0,Health Care,Major Pharmaceuticals
VKTXW,"Viking Therapeutics, Inc.",8.53,,,Health Care,Major Pharmaceuticals
VBFC,Village Bank and Trust Financial Corp.,34.0,48760000.0,,Finance,Major Banks
VLGEA,"Village Super Market, Inc.",29.4,422640000.0,,Consumer Services,Food Chains
VNOM,Viper Energy Partners LP,32.89,3750000000.0,2014.0,Energy,Oil & Gas Production
VIRC,Virco Manufacturing Corporation,4.65,71410000.0,,Consumer Durables,Industrial Specialties
VTSI,"VirTra, Inc.",4.9,38730000.0,,Consumer Services,Services-Misc. Amusement & Recreation
VIRT,"Virtu Financial, Inc.",26.65,5350000000.0,2015.0,Finance,Investment Bankers/Brokers/Service
VRTS,"Virtus Investment Partners, Inc.",128.8,929610000.0,,Finance,Investment Managers
VRTSP,"Virtus Investment Partners, Inc.",109.0,,,Finance,Investment Managers
BBC,Virtus LifeSci Biotech Clinical Trials ETF,33.7138,33710000.0,,,
BBP,Virtus LifeSci Biotech Products ETF,44.7948,44790000.0,,,
VRTU,Virtusa Corporation,49.8,1480000000.0,2007.0,Technology,EDP Services
VTGN,"VistaGen Therapeutics, Inc.",1.4,32250000.0,,Health Care,Major Pharmaceuticals
VC,Visteon Corporation,125.55,3710000000.0,,Capital Goods,Auto Parts:O.E.M.
VTL,"Vital Therapies, Inc.",6.75,285990000.0,2014.0,Health Care,Major Pharmaceuticals
VIVE,"Viveve Medical, Inc.",2.8,87550000.0,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VVPR,VivoPower International PLC,2.25,30500000.0,,Public Utilities,Power Generation
VVUS,"VIVUS, Inc.",0.746,79120000.0,1994.0,Health Care,Major Pharmaceuticals
VOD,Vodafone Group Plc,24.56,65519999999.0,,Public Utilities,Telecommunications Equipment
VOXX,VOXX International Corporation,5.45,131910000.0,,Consumer Non-Durables,Electronic Components
VYGR,"Voyager Therapeutics, Inc.",19.36,625730000.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VSEC,VSE Corporation,48.76,530559999.0,,Consumer Services,Military/Government/Technical
VTVT,vTv Therapeutics Inc.,1.47,49930000.0,2015.0,Health Care,Major Pharmaceuticals
VUZI,Vuzix Corporation,7.4,202980000.0,,Technology,Radio And Television Broadcasting And Communications Equipment
WBA,"Walgreens Boots Alliance, Inc.",60.76,60300000000.0,,Health Care,Medical/Nursing Services
WAFD,"Washington Federal, Inc.",32.95,2780000000.0,,Finance,Major Banks
WAFDW,"Washington Federal, Inc.",15.2,,,Finance,Major Banks
WASH,"Washington Trust Bancorp, Inc.",58.75,1010000000.0,,Finance,Major Banks
WSBF,"Waterstone Financial, Inc.",17.25,505720000.0,,Finance,Savings Institutions
WVE,WAVE Life Sciences Ltd.,37.05,1090000000.0,2015.0,Health Care,Major Pharmaceuticals
WSTG,"Wayside Technology Group, Inc.",14.15,64260000.0,,Technology,Retail: Computer Software & Peripheral Equipment
WCFB,"WCF Bancorp, Inc.",9.0,23050000.0,,Finance,Major Banks
WDFC,WD-40 Company,149.65,2080000000.0,1973.0,Basic Industries,Major Chemicals
WEB,"Web.com Group, Inc.",25.65,1280000000.0,,Technology,Computer Software: Prepackaged Software
WB,Weibo Corporation,88.03,19600000000.0,2014.0,Technology,"Computer Software: Programming, Data Processing"
WEBK,"Wellesley Bancorp, Inc.",34.25,85850000.0,2012.0,Finance,Banks
WEN,Wendy&#39;s Company (The),17.26,4130000000.0,,Consumer Services,Restaurants
WERN,"Werner Enterprises, Inc.",37.55,2710000000.0,1986.0,Transportation,Trucking Freight/Courier Services
WSBC,"WesBanco, Inc.",45.79,2130000000.0,,Finance,Major Banks
WTBA,West Bancorporation,25.65,417360000.0,,Finance,Major Banks
WABC,Westamerica Bancorporation,57.63,1530000000.0,,Finance,Major Banks
WSTL,"Westell Technologies, Inc.",2.81,44200000.0,1995.0,Public Utilities,Telecommunications Equipment
WDC,Western Digital Corporation,76.87,23000000000.0,,Technology,Electronic Components
WNEB,"Western New England Bancorp, Inc.",10.975,328610000.0,,Finance,Savings Institutions
WPRT,Westport Fuel Systems Inc,2.68,351830000.0,,Energy,Industrial Machinery/Components
WWR,"Westwater Resources, Inc.",0.3889,18340000.0,,Basic Industries,Precious Metals
WEYS,"Weyco Group, Inc.",36.55,375750000.0,,Consumer Non-Durables,Apparel
WHLR,"Wheeler Real Estate Investment Trust, Inc.",4.15,37590000.0,2012.0,Consumer Services,Real Estate Investment Trusts
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",18.55,,,Consumer Services,Real Estate Investment Trusts
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",16.3676,11780000.0,,Consumer Services,Real Estate Investment Trusts
WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0.0141,,,Consumer Services,Real Estate Investment Trusts
WHF,"WhiteHorse Finance, Inc.",14.68,301410000.0,,,
WHFBL,"WhiteHorse Finance, Inc.",25.64,,,,
WHLM,"Wilhelmina International, Inc.",6.0995,32790000.0,,Consumer Services,Professional Services
WVVI,"Willamette Valley Vineyards, Inc.",8.4979,42190000.0,,Consumer Non-Durables,Beverages (Production/Distribution)
WVVIP,"Willamette Valley Vineyards, Inc.",5.0,,,Consumer Non-Durables,Beverages (Production/Distribution)
WLDN,"Willdan Group, Inc.",32.33,286540000.0,2006.0,Consumer Services,Military/Government/Technical
WLFC,Willis Lease Finance Corporation,31.53,200490000.0,1996.0,Consumer Durables,Industrial Specialties
WLTW,Willis Towers Watson Public Limited Company,152.3,20080000000.0,,Finance,Specialty Insurers
WSC,WillScot Corporation,14.75,1370000000.0,2015.0,,
WSCWW,WillScot Corporation,2.21,,2015.0,,
WIN,"Windstream Holdings, Inc.",5.24,215180000.0,,Public Utilities,Telecommunications Equipment
WING,Wingstop Inc.,52.46,1530000000.0,2015.0,Consumer Services,Restaurants
WINA,Winmark Corporation,147.8,568960000.0,,Consumer Services,Other Specialty Stores
WINS,Wins Finance Holdings Inc.,83.0,1650000000.0,2014.0,Finance,Finance: Consumer Services
WTFC,Wintrust Financial Corporation,88.33,4970000000.0,,Finance,Major Banks
WTFCM,Wintrust Financial Corporation,26.94,,,Finance,Major Banks
WTFCW,Wintrust Financial Corporation,79.9999,,,Finance,Major Banks
AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,43.39,34710000.0,,,
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,79.83,197580000.0,,,
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,22.64,43020000.0,,,
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,68.9753,41390000.0,,,
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,24.73,81610000.0,,,
DXGE,WisdomTree Germany Hedged Equity Fund,29.84,80570000.0,,,
HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,23.8798,260290000.0,,,
AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,47.7299,38180000.0,,,
WETF,"WisdomTree Investments, Inc.",9.58,1470000000.0,,Finance,Investment Bankers/Brokers/Service
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,42.49,157210000.0,,,
GULF,WisdomTree Middle East Dividend Fund,19.0769,19080000.0,,,
HYND,WisdomTree Negative Duration High Yield Bond Fund,21.07,50570000.0,,,
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,40.91,2190000000.0,,,
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,37.07,107500000.0,,,
WIX,Wix.com Ltd.,102.0,4780000000.0,2013.0,Technology,"Computer Software: Programming, Data Processing"
WMIH,WMIH Corp.,1.43,295600000.0,,Finance,Finance: Consumer Services
WWD,"Woodward, Inc.",76.83,4730000000.0,,Energy,Industrial Machinery/Components
WDAY,"Workday, Inc.",123.74,26730000000.0,,Technology,EDP Services
WKHS,"Workhorse Group, Inc.",1.76,77630000.0,,Capital Goods,Auto Manufacturing
WRLD,World Acceptance Corporation,112.75,1030000000.0,1991.0,Finance,Finance: Consumer Services
WMGI,Wright Medical Group N.V.,25.7,2720000000.0,2011.0,Health Care,Industrial Specialties
WMGIZ,Wright Medical Group N.V.,1.3065,,,Health Care,Industrial Specialties
WSFS,WSFS Financial Corporation,53.95,1700000000.0,,Finance,Major Banks
WSCI,WSI Industries Inc.,5.2,15450000.0,,Technology,Industrial Machinery/Components
WVFC,WVS Financial Corp.,16.55,33229999.0,,Finance,Banks
WYNN,"Wynn Resorts, Limited",152.17,16520000000.0,2002.0,Consumer Services,Hotels/Resorts
XBIT,XBiotech Inc.,4.56,161970000.0,2015.0,Health Care,Major Pharmaceuticals
XELB,"Xcel Brands, Inc",2.5,45650000.0,,Miscellaneous,Multi-Sector Companies
XEL,Xcel Energy Inc.,46.25,23530000000.0,,Public Utilities,Power Generation
XCRA,Xcerra Corporation,13.78,756730000.0,,Capital Goods,Electrical Products
XNCR,"Xencor, Inc.",37.29,2069999999.0,2013.0,Health Care,Major Pharmaceuticals
XBIO,"Xenetic Biosciences, Inc.",3.94,34350000.0,,Health Care,Major Pharmaceuticals
XENE,Xenon Pharmaceuticals Inc.,9.5,134640000.0,2014.0,Health Care,Major Pharmaceuticals
XERS,"Xeris Pharmaceuticals, Inc.",18.0,355240000.0,2018.0,Health Care,Major Pharmaceuticals
XGTI,"XG Technology, Inc",0.63,10170000.0,2013.0,Consumer Durables,Telecommunications Equipment
XGTIW,"XG Technology, Inc",3.3503,,2013.0,Consumer Durables,Telecommunications Equipment
XLNX,"Xilinx, Inc.",64.67,16290000000.0,1990.0,Technology,Semiconductors
XOMA,XOMA Corporation,22.85,191190000.0,1986.0,Health Care,Major Pharmaceuticals
XPER,Xperi Corporation,17.0,833520000.0,,Technology,Semiconductors
XPLR,Xplore Technologies Corp,4.05,44690000.0,,Technology,Computer Manufacturing
XSPA,"XpresSpa Group, Inc. ",0.3228,8600000.0,,Consumer Services,Other Consumer Services
XSPL,"Xspand Products Lab, Inc.",7.89,34470000.0,2018.0,Consumer Non-Durables,Recreational Products/Toys
XTLB,XTL Biopharmaceuticals Ltd.,1.82,9360000.0,,Health Care,Major Pharmaceuticals
XNET,Xunlei Limited,10.99,735080000.0,2014.0,Technology,Computer Software: Prepackaged Software
